post_id,url,post_date,post_type,is_urgent,seller_type,property_type,project_name,price,price_per_m2,area,area_used,floors,bedrooms,bathrooms,frontage,acces_road,house_direction,balcony_direction,floors_apartment,year_built,address_full,street,ward,district,city,legal_status,furniture_state,has_garage,has_pool,has_elevator,has_security,has_parking,management_fee,has_swimming_pool,has_gym,has_supermarket,building_density,crawled_at,source
,https://nhadat.cafeland.vn/ban-can-goc-3pn-2wc-huong-dong-nam-thoang-mat-ngay-trung-tam-quan-2-gia-9-ty-2272747.html,,,,,Bán căn góc 3PN + 2WC hướng Đông Nam thoáng mát ngay trung tâm quận 2 giá 9 tỷ,,9000.0,104.6512,86.0,,,,,,,,,,,"an phú, quận 2, tp. hồ chí minh chào nguyễn thành phước",,an phú,quận 2,tp. hồ chí minh chào nguyễn thành phước,,,,,,,,,,,,,,cafeland.vn
,https://nhadat.cafeland.vn/ban-can-ho-2pn-2wc-748m2-full-nt-the-sun-avenue-ngay-trung-tam-quan-2-chi-7-ty-2272748.html,,,,,"Bán căn hộ 2PN 2WC 74,8m2 full NT The Sun Avenue ngay trung tâm quận 2 chỉ 7 tỷ",,7000.0,93.5829,74.8,,,,,,,,,,,"an phú, quận 2, tp. hồ chí minh chào nguyễn thành phước",,an phú,quận 2,tp. hồ chí minh chào nguyễn thành phước,,,,,,,,,,,,,,cafeland.vn
,https://nhadat.cafeland.vn/can-ho-saint-mary-light-68m2-2pn-gia-19-ty-trung-tam-thoi-hoa-2720602.html,,,,,"Căn hộ Saint Mary Light 68m2 2PN giá 1,9 tỷ, trung tâm Thới Hòa",,1000.0,,,,,2,,,,,,,,"nguyễn kiệm, tp hồ chí minh chào phước hải, tôi quan tâm tới tài sản “26052720602",,nguyễn kiệm,tp hồ chí minh chào phước hải,tôi quan tâm tới tài sản “26052720602,,,,,,,,,,,,,,cafeland.vn
,https://nhadat.cafeland.vn/so-huu-can-ho-the-emerald-boulevard-59m2-36-ty-tien-ich-dong-bo-2557975.html,,,,,"Sở hữu căn hộ The Emerald Boulevard 59m2, 3,6 tỷ, tiện ích đồng bộ",,3000.0,,,,,2,,,,,,,,"nguyễn kiệm, tp hồ chí minh chào minh khuê, tôi quan tâm tới tài sản “26052557975",,nguyễn kiệm,tp hồ chí minh chào minh khuê,tôi quan tâm tới tài sản “26052557975,,,,,,,,,,,,,,cafeland.vn
,https://nhadat.cafeland.vn/ban-can-ho-the-opera-residence-2pn-65m2-gia-39-ty-2557554.html,,,,,Bán căn hộ The Opera Residence 2PN 65m2 giá 39 tỷ,,39000.0,,,,,2,,,,,,,,"nguyễn kiệm, tp hồ chí minh chào anh hiếu, tôi quan tâm tới tài sản “26052557554",,nguyễn kiệm,tp hồ chí minh chào anh hiếu,tôi quan tâm tới tài sản “26052557554,,,,,,,,,,,,,,cafeland.vn
,https://nhadat.cafeland.vn/ban-can-officetel-happy-one-mori-tang-4-377m2-huong-dong-nam-view-noi-khu-2288307.html,,,,,Bán căn Officetel Happy One Mori tầng 4 - 37.7m2 Hướng Đông Nam view nội khu,,1000.0,26.5252,37.7,,,,,,,,,,,"tân mỹ, tp. hồ chí minh chào hồ như yến, tôi quan tâm tới tài sản “25122288307",,tân mỹ,tp. hồ chí minh chào hồ như yến,tôi quan tâm tới tài sản “25122288307,,,,,,,,,,,,,,cafeland.vn
,https://nhadat.cafeland.vn/so-huu-ngay-can-ho-lau-2-cc-nguyen-thien-thuat-gan-cong-vien-45m2-vi-tri-dep-2288632.html,,,,,"SỞ HỮU NGAY CĂN HỘ LẦU 2, C/C NGUYỄN THIỆN THUẬT GẦN CÔNG VIÊN, 45M2, VỊ TRÍ ĐẸP",,2000.0,44.4444,45.0,,,2,,,,,,,,"bàn cờ, tp. hồ chí minh chào trần thanh tùng, tôi quan tâm tới tài sản “25122288632",,bàn cờ,tp. hồ chí minh chào trần thanh tùng,tôi quan tâm tới tài sản “25122288632,,,,,,,,,,,,,,cafeland.vn
,https://nhadat.cafeland.vn/ban-re-can-ho-cao-cap-2-phong-ngu-copac-square-canh-ben-nha-rong-tphcm-2827241.html,,,,,Bán rẻ căn hộ cao cấp 2 phòng ngủ Copac Square cạnh Bến Nhà Rồng TP.HCM,,5000.0,66.6667,75.0,,,2,,,,,,,,"xuân hòa, tp. hồ chí minh chào phạm tấn sơn, tôi quan tâm tới tài sản “26052827241",,xuân hòa,tp. hồ chí minh chào phạm tấn sơn,tôi quan tâm tới tài sản “26052827241,,,,,,,,,,,,,,cafeland.vn
,https://nhadat.cafeland.vn/can-ho-nguyen-thuong-hien-2pn192-ty-view-dep-o-ngay-so-lien-full-noi-that-2829997.html,,,,,"Căn Hộ Nguyễn Thượng Hiền 2PN/1,92 tỷ view đẹp ở ngay sổ liền full nội thất",,1000.0,20.8333,48.0,,,,,,,,,,,"hạnh thông, tp. hồ chí minh chào chị mai, tôi quan tâm tới tài sản “26052829997",,hạnh thông,tp. hồ chí minh chào chị mai,tôi quan tâm tới tài sản “26052829997,,,,,,,,,,,,,,cafeland.vn
,https://nhadat.cafeland.vn/can-ho-ke-san-bay-tan-binh-215-ty2pn-san-noi-that-53m2-so-rieng-view-dep-2829994.html,,,,,"Căn Hộ Kế Sân Bay – Tân Bình 2,15 tỷ/2PN Sẵn Nội Thất 53m2 - Sổ Riêng, View đẹp",,2000.0,37.7358,53.0,,,,,,,,,,,"hạnh thông, tp. hồ chí minh chào chị mai, tôi quan tâm tới tài sản “26052829994",,hạnh thông,tp. hồ chí minh chào chị mai,tôi quan tâm tới tài sản “26052829994,,,,,,,,,,,,,,cafeland.vn
,https://nhadat.cafeland.vn/can-ho-nguyen-van-dau-view-landmark-22-ty2pn-nha-moi-san-noi-that-so-rieng-2829993.html,,,,,"Căn Hộ Nguyễn Văn Đậu – view Landmark 2,2 tỷ/2PN Nhà mới sẵn nội thất sổ riêng",,2000.0,37.7358,53.0,,,,,,,,,,,"hạnh thông, tp. hồ chí minh chào chị mai, tôi quan tâm tới tài sản “26052829993",,hạnh thông,tp. hồ chí minh chào chị mai,tôi quan tâm tới tài sản “26052829993,,,,,,,,,,,,,,cafeland.vn
,https://nhadat.cafeland.vn/cat-lo-21ty-can-ho-2pn-nguyen-binh-khiem-full-noi-that-so-san-cho-thue-13trth-2829991.html,,,,,"Cắt lỗ 2,1tỷ Căn Hộ 2PN Nguyễn Bỉnh Khiêm Full Nội Thất sổ sẵn cho thuê 13tr/th",,2000.0,38.4615,52.0,,,2,,,,,,,,"hạnh thông, tp. hồ chí minh chào chị mai, tôi quan tâm tới tài sản “26052829991",,hạnh thông,tp. hồ chí minh chào chị mai,tôi quan tâm tới tài sản “26052829991,,,,,,,,,,,,,,cafeland.vn
,https://nhadat.cafeland.vn/ch-52m2-2pn-21ty-phan-van-tri-view-toan-tp-so-rieng-vay-70-gop-8trthang-2829990.html,,,,,"CH 52m2/ 2PN 2,1tỷ Phan Văn Trị view toàn TP sổ riêng vay 70% góp 8tr/tháng",,2000.0,38.4615,52.0,,,,,,,,,,,"hạnh thông, tp. hồ chí minh chào chị mai, tôi quan tâm tới tài sản “26052829990",,hạnh thông,tp. hồ chí minh chào chị mai,tôi quan tâm tới tài sản “26052829990,,,,,,,,,,,,,,cafeland.vn
,https://nhadat.cafeland.vn/ban-can-ho-ehome-5-tran-trong-cung-54m2-gia-3-ty-100tr-dep-2477038.html,,,,,Bán căn hộ Ehome 5 Trần Trọng Cung 54m2 giá 3 tỷ 100tr đẹp,,3000.0,55.5556,54.0,,,,,,,,,,,"tân hưng, tp. hồ chí minh chào sang nhà đất quận 7, tôi quan tâm tới tài sản “26032477038",,tân hưng,tp. hồ chí minh chào sang nhà đất quận 7,tôi quan tâm tới tài sản “26032477038,,,,,,,,,,,,,,cafeland.vn
,https://nhadat.cafeland.vn/ban-gap-cat-lo-200-ch-gan-phan-dang-luu-con-trai-du-hoc-2pn-56m2-shr-o-ngay-2829876.html,,,,,"Bán Gấp Cắt Lỗ 200 CH Gần Phan Đăng Lưu ,Con Trai Du Học 2PN / 56M2 ,SHR ,ở Ngay",,2000.0,35.7143,56.0,,,,,,,,,,,"tân phú, tp. hồ chí minh chào kim thư, tôi quan tâm tới tài sản “26052829876",,tân phú,tp. hồ chí minh chào kim thư,tôi quan tâm tới tài sản “26052829876,,,,,,,,,,,,,,cafeland.vn
,https://nhadat.cafeland.vn/ngam-nhin-ca-tphcm-ch-goc-2pn-49m2-khach-ket-tien-ban-o-ngay-so-vinh-vien-2829734.html,,,,,"Ngắm nhìn cả TPHCM , CH góc 2PN / 49m2 ,Khách kẹt tiền bán, Ở ngay ,Sổ vĩnh viễn",,1000.0,20.4082,49.0,,,,,,,,,,,"tân phú, tp. hồ chí minh chào kim thư, tôi quan tâm tới tài sản “26052829734",,tân phú,tp. hồ chí minh chào kim thư,tôi quan tâm tới tài sản “26052829734,,,,,,,,,,,,,,cafeland.vn
,https://nhadat.cafeland.vn/chinh-thuc-nhan-booking-can-ho-vinhomes-green-paradise-can-gio-2557860.html,,,,,CHÍNH THỨC NHẬN BOOKING CĂN HỘ VINHOMES GREEN PARADISE CẦN GIỜ,,4000.0,58.8235,68.0,,,,,,,,,,,"chợ lớn, tp. hồ chí minh chào phan phước thiện, tôi quan tâm tới tài sản “26052557860",,chợ lớn,tp. hồ chí minh chào phan phước thiện,tôi quan tâm tới tài sản “26052557860,,,,,,,,,,,,,,cafeland.vn
,https://nhadat.cafeland.vn/emart-phan-van-tri-ch-moi-57m2-view-landmark-gia-chot-2-ty-3-bao-so-hong-2811988.html,,,,,"Emart Phan Văn Trị - Ch mới 57M2 , View Landmark , giá chốt 2 tỷ 3 bao sổ hồng",,2000.0,35.0877,57.0,,,,,,,,,,,"tân phú, tp. hồ chí minh chào kim thư, tôi quan tâm tới tài sản “26052811988",,tân phú,tp. hồ chí minh chào kim thư,tôi quan tâm tới tài sản “26052811988,,,,,,,,,,,,,,cafeland.vn
,https://nhadat.cafeland.vn/phan-dang-luu-phu-nhuan-ch-2-ty-152m2-don-o-luon-noi-that-day-du-bank-80-2828400.html,,,,,"Phan Đăng Lưu - Phú Nhuận ,CH 2 tỷ 1/52m2 ,Dọn ở luôn nội thất đầy đủ , Bank 80%",,2000.0,38.4615,52.0,,,,,,,,,,,"tân phú, tp. hồ chí minh chào kim thư, tôi quan tâm tới tài sản “26052828400",,tân phú,tp. hồ chí minh chào kim thư,tôi quan tâm tới tài sản “26052828400,,,,,,,,,,,,,,cafeland.vn
,https://nhadat.cafeland.vn/chinh-chu-ban-gap-ch-m-one-nguyen-binh-khiem-2pn-55m2-so-san-o-ngay-100-2828397.html,,,,,"Chính Chủ bán gấp CH M- One Nguyễn Bỉnh Khiêm , 2PN / 55M2 ,Sổ sẵn ,Ở Ngay 100%",,2000.0,36.3636,55.0,,,,,,,,,,,"tân phú, tp. hồ chí minh chào kim thư, tôi quan tâm tới tài sản “26052828397",,tân phú,tp. hồ chí minh chào kim thư,tôi quan tâm tới tài sản “26052828397,,,,,,,,,,,,,,cafeland.vn
,https://nhadat.cafeland.vn/ban-ch-moonlight-park-view-1pn-1wc-so-hong-rieng-nhan-nha-o-ngaylh-0933654662-2825956.html,,,,,"Bán CH Moonlight Park View, 1PN 1WC sổ hồng riêng nhận nhà ở ngay.LH 0933654662",,3000.0,57.6923,52.0,,,,,,,,,,,"long bình, đồng tháp chào phạm thanh nhàn, tôi quan tâm tới tài sản “26052825956",,long bình,đồng tháp chào phạm thanh nhàn,tôi quan tâm tới tài sản “26052825956,,,,,,,,,,,,,,cafeland.vn
,https://nhadat.cafeland.vn/gio-hang-can-ho-the-barkey-gateway-thao-dien-23pn-nhan-nha-ngay-tt-30-2823806.html,,,,,"Giỏ hàng căn hộ The Barkey - Gateway Thảo Điền,  2–3PN, nhận nhà ngay, TT 30%",,17000.0,182.7957,93.0,,,,,,,,,,,"an khánh, tp. hồ chí minh chào lâm ái yến, tôi quan tâm tới tài sản “26052823806",,an khánh,tp. hồ chí minh chào lâm ái yến,tôi quan tâm tới tài sản “26052823806,,,,,,,,,,,,,,cafeland.vn
,https://nhadat.cafeland.vn/chuyen-nhuong-du-an-can-ho-mat-tien-phuong-hoa-thanh-quan-tan-phu-hoan-thien-2289605.html,,,,,"Chuyển nhượng dự án căn hộ mặt tiền phường Hòa Thạnh, Quận Tân Phú, hoàn thiện",,495000.0,107.6087,4600.0,,,,,,,,,,,"thạnh mỹ tây, tp. hồ chí minh chào anh tuấn, tôi quan tâm tới tài sản “26012289605",,thạnh mỹ tây,tp. hồ chí minh chào anh tuấn,tôi quan tâm tới tài sản “26012289605,,,,,,,,,,,,,,cafeland.vn
,https://nhadat.cafeland.vn/chuyen-nhuong-can-goc-phu-dong-sky-one-mat-tien-duong-dt743-doi-dien-vsip1-2286967.html,,,,,"Chuyển nhượng căn góc Phú Đông Sky One, mặt tiền đường DT743 đối diện VSIP1",,3000.0,40.0,75.0,,,2,,,,,,,,"thạnh mỹ tây, tp. hồ chí minh chào anh tuấn, tôi quan tâm tới tài sản “25122286967",,thạnh mỹ tây,tp. hồ chí minh chào anh tuấn,tôi quan tâm tới tài sản “25122286967,,,,,,,,,,,,,,cafeland.vn
,https://nhadat.cafeland.vn/ban-can-ta-10-a1-07-block-a1-tang-10-orchard-collection-2-phong-ngu-2491175.html,,,,,Bán căn TA-10-A1-07 block A1 tầng 10 Orchard Collection 2 phòng ngủ,,,,,,,2,,,,,,,,"nguyễn kiệm, tp hồ chí minh chào duy thanh, tôi quan tâm tới tài sản “26042491175",,nguyễn kiệm,tp hồ chí minh chào duy thanh,tôi quan tâm tới tài sản “26042491175,,,,,,,,,,,,,,cafeland.vn
,https://nhadat.cafeland.vn/ban-can-ta-10-a2-08-block-a2-tang-10-orchard-collection-2-phong-ngu-2491168.html,,,,,Bán căn TA-10-A2-08 block A2 tầng 10 Orchard Collection 2 phòng ngủ,,,,,,,2,,,,,,,,"nguyễn kiệm, tp hồ chí minh chào duy thanh, tôi quan tâm tới tài sản “26042491168",,nguyễn kiệm,tp hồ chí minh chào duy thanh,tôi quan tâm tới tài sản “26042491168,,,,,,,,,,,,,,cafeland.vn
,https://nhadat.cafeland.vn/can-ho-van-phong-golden-king-gia-27-ty-co-san-hd-thue-vao-khai-thac-ngay-2323918.html,,,,,Căn hộ văn phòng Golden King giá 2.7 tỷ. Có sẳn HĐ thuê vào khai thác ngay,,2000.0,60.6061,33.0,,,,,,,,,,,"gò vấp, tp. hồ chí minh chào lê thùy dung, tôi quan tâm tới tài sản “26022323918",,gò vấp,tp. hồ chí minh chào lê thùy dung,tôi quan tâm tới tài sản “26022323918,,,,,,,,,,,,,,cafeland.vn
,https://nhadat.cafeland.vn/can-ho-quan-2-gia-25ty-dien-tich-58m2-giao-nha-2022chinh-chu-dang-o-2265255.html,,,,,"CĂN HỘ QUẬN 2 GIÁ 2.5TỶ DIỆN TÍCH 58M2 ,GIAO NHÀ 2022.CHÍNH CHỦ ĐANG Ở",,2000.0,32.7869,61.0,,,,,,,,,,,"phường 10, quận gò vấp, tp. hồ chí minh chào lê thùy dung",,phường 10,quận gò vấp,tp. hồ chí minh chào lê thùy dung,,,,,,,,,,,,,,cafeland.vn
,https://nhadat.cafeland.vn/chinh-chu-ban-can-ho-gia-1-ty-250-trieu-tai-hqc-hoc-mon65m22pn2tolet-2180429.html,,,,,"Chính chủ bán căn hộ giá 1 tỷ 250 triệu tại HQC Hóc Môn,65m2,2pn,2tolet",,1000.0,15.3846,65.0,,,2,,,,,,,,"phường 10, quận gò vấp, tp. hồ chí minh chào lê thùy dung",,phường 10,quận gò vấp,tp. hồ chí minh chào lê thùy dung,,,,,,,,,,,,,,cafeland.vn
,https://nhadat.cafeland.vn/suat-noi-bo-can-2pn-tai-blusky-tower-tang-10ky-hdmb-truc-tiep-voi-cdt-1733146.html,,,,,Suất nội bộ căn 2PN tại Blusky Tower tầng 10.Ký HDMB trực tiếp với CĐT,,2000.0,40.0,50.0,,,,,,,,,,,"phường 10, quận gò vấp, tp. hồ chí minh chào lê thùy dung",,phường 10,quận gò vấp,tp. hồ chí minh chào lê thùy dung,,,,,,,,,,,,,,cafeland.vn
,https://nhadat.cafeland.vn/hqc-binh-trung-dong-blusky-tower-gia-ban-24-ty-can-59m2-2pn-2253984.html,,,,,HQC Bình Trưng Đông (Blusky Tower) Gía bán 2.4 tỷ căn 59m2-2PN,,2000.0,36.3636,55.0,,,2,,,,,,,,"phường 10, quận gò vấp, tp. hồ chí minh chào lê thùy dung",,phường 10,quận gò vấp,tp. hồ chí minh chào lê thùy dung,,,,,,,,,,,,,,cafeland.vn
,https://nhadat.cafeland.vn/hqc-binh-trung-dong-co-vai-suat-thanh-ly-cua-chu-dau-tuchi-tiet-ben-duoi-2253991.html,,,,,"HQC Bình Trưng Đông Có VÀI SUẤT THANH LÝ của chủ đầu tư,chi tiết bên dưới",,2000.0,181.8182,11.0,,,,,,,,,,,"phường 10, quận gò vấp, tp. hồ chí minh chào lê thùy dung",,phường 10,quận gò vấp,tp. hồ chí minh chào lê thùy dung,,,,,,,,,,,,,,cafeland.vn
,https://nhadat.cafeland.vn/ban-can-ho-shophouse-2-mat-tien-co-197m2-tai-hqc-35-ho-hoc-lam-binh-tan-2490788.html,,,,,"Bán căn hộ shophouse 2 mặt tiền có 197m2 tại HQC 35 Hồ Học Lãm, Bình Tân",,4000.0,20.3046,197.0,,,,,,,,,,,"gò vấp, tp. hồ chí minh chào lê thùy dung, tôi quan tâm tới tài sản “26042490788",,gò vấp,tp. hồ chí minh chào lê thùy dung,tôi quan tâm tới tài sản “26042490788,,,,,,,,,,,,,,cafeland.vn
,https://nhadat.cafeland.vn/ban-can-ho-mat-tien-nguyen-van-linh-gia-1-ty-080-trieunhan-nha-o-ngay-1699337.html,,,,,"Bán căn hộ mặt tiền Nguyễn Văn Linh giá 1 tỷ 080 triệu,nhận nhà ở ngay",,1000.0,18.1818,55.0,,,,,,,,,,,"phường 10, quận gò vấp, tp. hồ chí minh chào lê thùy dung",,phường 10,quận gò vấp,tp. hồ chí minh chào lê thùy dung,,,,,,,,,,,,,,cafeland.vn
,https://nhadat.cafeland.vn/can-ban-gap-can-ho-2pn-99m2-himlam-cho-lon-dep-nhat-xanh-nhat-quan-6-tphcm-2812647.html,,,,,"Cần bán gấp căn hộ 2pn 99m2, Himlam Chợ Lớn, đẹp nhất xanh nhất quận 6, TP.HCM.",,5000.0,50.5051,99.0,,,,,,,,,,,"số 55/4 tân chánh hiệp 17, phường trung mỹ tây, tp. hồ chí minh điện thoại: (028) 39897939 fax: (08) 39897959 - đường dây nóng: 0942.825.711 email: info@cafeland.vn chịu trách nhiệm nội dung: lê đức minh kết nối với chúng tôi: điện thoại: (84-4) 3537 8262 fax: (84-4) 3537 8263 đường dây nóng: 0942.825.711 email: info@cafeland.vn tải ứng dụng cafeland proptech trang ttđt đầu tư bất động sản cafeland - vận hành: công ty cp tiếp thị thịnh phát giấy phép: 8067/gp-ttđt do sở văn hóa và thể thao cấp ngày 25 tháng 12 năm 2025. đăng tin thử nghiệm 0908261466 góp ý họ và tên email nội dung đóng gửi",,số 55/4 tân chánh hiệp 17,phường trung mỹ tây,tp. hồ chí minh điện thoại: (028) 39897939 fax: (08) 39897959 - đường dây nóng: 0942.825.711 email: info@cafeland.vn chịu trách nhiệm nội dung: lê đức minh kết nối với chúng tôi: điện thoại: (84-4) 3537 8262 fax: (84-4) 3537 8263 đường dây nóng: 0942.825.711 email: info@cafeland.vn tải ứng dụng cafeland proptech trang ttđt đầu tư bất động sản cafeland - vận hành: công ty cp tiếp thị thịnh phát giấy phép: 8067/gp-ttđt do sở văn hóa và thể thao cấp ngày 25 tháng 12 năm 2025. đăng tin thử nghiệm 0908261466 góp ý họ và tên email nội dung đóng gửi,,,,,,,,,,,,,,cafeland.vn
,https://nhadat.cafeland.vn/ban-can-ta-08-a2-02-block-a2-tang-08-orchard-collection-2-phong-ngu-2491182.html,,,,,Bán căn TA-08-A2-02 block A2 tầng 08 Orchard Collection 2 phòng ngủ,,,,,,,2,,,,,,,,"nguyễn kiệm, tp hồ chí minh chào duy thanh, tôi quan tâm tới tài sản “26042491182",,nguyễn kiệm,tp hồ chí minh chào duy thanh,tôi quan tâm tới tài sản “26042491182,,,,,,,,,,,,,,cafeland.vn
,https://nhadat.cafeland.vn/ban-can-ta-10-a1-03-block-a1-tang-10-orchard-collection-3-phong-ngu-2491164.html,,,,,Bán căn TA-10-A1-03 block A1 tầng 10 Orchard Collection 3 phòng ngủ,,,,,,,3,,,,,,,,"nguyễn kiệm, tp hồ chí minh chào duy thanh, tôi quan tâm tới tài sản “26042491164",,nguyễn kiệm,tp hồ chí minh chào duy thanh,tôi quan tâm tới tài sản “26042491164,,,,,,,,,,,,,,cafeland.vn
,https://nhadat.cafeland.vn/ban-can-ta-08-a2-01-block-a2-tang-08-orchard-collection-2-phong-ngu-2491181.html,,,,,Bán căn TA-08-A2-01 block A2 tầng 08 Orchard Collection 2 phòng ngủ,,,,,,,2,,,,,,,,"nguyễn kiệm, tp hồ chí minh chào duy thanh, tôi quan tâm tới tài sản “26042491181",,nguyễn kiệm,tp hồ chí minh chào duy thanh,tôi quan tâm tới tài sản “26042491181,,,,,,,,,,,,,,cafeland.vn
